pdb_id,pH,temp
1SL4,7.0,298.0
1SL6,7.5,298.0
1SL7,7.5,277.0
1SL9,6.0,277.0
1SLH,8.0,298.0
1SLM,5.8,277.0
1SLQ,6.9,296.0
1SM2,5.7,293.0
1SM8,8.0,298.0
1SM9,6.4,293.0
1SMB,7.0,293.0
1SMC,8.0,298.0
1SMH,6.4,278.0
1SMI,6.3,277.0
1SMJ,6.3,277.0
1SMO,6.3,277.0
1SMS,7.5,298.0
1SMT,6.1,296.0
1SMX,6.5,291.0
1SMY,5.8,293.0
1SN0,5.0,296.0
1SN2,5.0,296.0
1SN5,5.0,296.0
1SN8,6.5,291.0
1SNA,7.5,298.0
1SNE,7.5,298.0
1SNF,8.0,298.0
1SNG,6.6,293.0
1SNK,6.5,295.0
1SNN,7.5,293.0
1SNT,6.2,289.0
1SNU,5.7,293.0
1SNX,5.7,293.0
1SNZ,5.0,275.0
1SO0,6.0,275.0
1SO2,6.5,277.0
1SO3,7.0,293.0
1SO4,7.0,293.0
1SO5,7.0,293.0
1SO6,7.0,293.0
1SO7,6.2,289.0
1SO8,6.0,295.0
1SOA,7.5,293.0
1SOG,6.0,277.0
1SOJ,6.5,277.0
1SOK,6.0,291.0
1SOM,6.0,277.0
1SOQ,6.0,291.0
1SOR,6.0,298.0
1SOT,7.5,292.0
1SOV,7.75,295.0
1SOZ,7.5,292.0
1SP3,6.5,291.0
1SP5,5.0,279.0
1SPJ,6.5,277.15
1SPX,8.0,295.0
1SQ0,8.0,291.0
1SQ2,7.0,295.0
1SQ3,7.5,293.0
1SQ4,7.0,277.0
1SQ6,6.5,293.0
1SQ7,5.2,295.0
1SQ9,6.5,298.0
1SQB,7.2,277.0
1SQD,7.3,298.0
1SQE,6.5,289.0
1SQH,7.0,277.0
1SQI,7.0,298.0
1SQJ,5.8,293.0
1SQL,7.2,293.0
1SQM,8.0,298.0
1SQN,6.5,295.0
1SQP,7.2,277.0
1SQQ,7.2,277.0
1SQS,7.5,277.0
1SQU,7.0,289.0
1SQV,7.2,277.0
1SQW,5.6,291.0
1SQX,7.2,277.0
1SQY,6.5,277.0
1SQZ,7.8,297.0
1SR0,7.8,298.0
1SR4,6.5,296.15
1SR6,7.0,300.0
1SR7,6.5,300.0
1SR8,8.0,298.0
1SR9,6.25,291.0
1SRQ,7.1,277.0
1SRS,6.5,293.0
1SRU,7.5,293.0
1SS4,5.3,298.0
1SS8,8.0,298.0
1SS9,5.0,291.0
1SSD,5.5,294.0
1SSG,5.5,294.0
1SSH,7.0,295.0
1SSM,6.0,298.0
1SSQ,5.4,298.0
1SST,7.5,298.0
1SSX,8.0,298.0
1ST0,5.0,291.0
1ST4,5.0,291.0
1ST8,7.0,277.0
1ST9,5.6,289.0
1STQ,6.0,277.0
1SU0,7.0,298.0
1SU5,5.5,294.0
1SU6,7.5,298.0
1SU7,7.5,298.0
1SU8,7.5,298.0
1SU9,5.8,289.0
1SUF,7.5,298.0
1SUG,7.5,293.0
1SUJ,6.8,273.0
1SUM,7.0,298.0
1SUU,7.4,293.0
1SUW,7.0,298.0
1SUX,7.5,291.0
1SUZ,7.5,295.0
1SV0,7.5,298.0
1SV2,7.5,277.0
1SV3,7.8,297.0
1SV4,7.5,298.0
1SV6,6.0,293.0
1SV9,7.8,297.0
1SVD,5.8,298.0
1SVE,6.4,278.0
1SVG,6.4,278.0
1SVH,6.4,278.0
1SVI,7.5,290.0
1SVK,6.5,293.16
1SVL,7.25,277.0
1SVM,7.25,277.0
1SVO,7.6,277.0
1SVS,6.0,293.16
1SVT,5.5,298.0
1SVU,5.8,289.0
1SVV,7.5,293.0
1SVW,7.5,290.0
1SVZ,6.6,292.0
1SW0,7.5,295.0
1SW1,6.5,291.0
1SW2,8.0,291.0
1SW3,7.5,295.0
1SW4,6.5,291.0
1SW5,8.0,291.0
1SW7,5.5,295.0
1SWY,6.7,277.0
1SX3,7.0,298.0
1SX4,5.5,298.0
1SXH,7.5,298.0
1SXI,7.0,298.0
1SXK,7.8,297.0
1SXP,6.5,298.0
1SXR,6.0,295.0
1SXU,5.6,298.0
1SXV,5.0,293.0
1SXW,5.6,298.0
1SXX,5.6,298.0
1SXY,7.5,298.0
1SY0,7.5,298.0
1SY1,5.6,298.0
1SY2,7.0,298.0
1SY3,5.6,298.0
1SY6,8.0,294.0
1SY7,7.8,291.0
1SYH,5.5,280.0
1SYI,6.5,280.0
1SYK,8.0,277.0
1SYL,7.8,293.0
1SYO,6.35,292.0
1SYS,5.8,295.0
1SYT,7.8,298.0
1SYV,5.8,295.0
1SYX,6.5,277.0
1SYY,6.5,298.0
1SZ0,6.35,292.0
1SZ1,7.0,277.0
1SZ7,5.5,293.0
1SZ8,6.0,293.0
1SZ9,7.5,298.0
1SZA,7.5,298.0
1SZC,6.5,293.0
1SZD,6.5,293.0
1SZG,6.5,291.0
1SZJ,6.1,280.0
1SZK,7.6,293.0
1SZM,6.4,278.0
1SZN,6.0,293.0
1SZO,5.6,290.0
1SZP,5.0,292.0
1SZQ,7.75,291.0
1SZR,7.0,289.0
1SZS,7.6,293.0
1SZU,7.6,293.0
1SZW,6.0,293.0
1SZX,7.8,298.0
1SZZ,7.5,277.0
1T00,5.6,295.0
1T01,6.5,293.0
1T02,7.0,293.0
1T03,5.6,277.0
1T04,5.6,288.0
1T05,6.4,277.0
1T06,5.5,298.0
1T08,6.5,297.0
1T09,6.5,277.0
1T0A,7.8,295.0
1T0H,8.0,281.0
1T0J,8.0,277.0
1T0K,6.0,295.0
1T0L,5.9,293.0
1T0M,6.5,293.0
1T0N,6.5,293.0
1T0O,6.0,293.0
1T0P,6.4,298.0
1T0Q,7.5,293.0
1T0R,7.5,293.0
1T0S,7.5,293.0
1T13,6.5,294.0
1T15,6.5,291.0
1T16,5.5,295.0
1T18,7.0,293.0
1T19,7.0,293.0
1T1A,7.0,293.0
1T1B,7.0,293.0
1T1C,7.0,293.0
1T1E,7.0,294.0
1T1F,7.4,295.0
1T1G,5.5,294.0
1T1I,5.5,294.0
1T1L,6.8,295.0
1T1R,5.6,277.0
1T1S,5.6,277.0
1T1U,6.0,277.0
1T1W,6.5,293.0
1T1X,6.5,293.0
1T1Y,6.5,293.0
1T1Z,6.5,293.0
1T20,6.5,293.0
1T21,6.5,293.0
1T22,6.5,293.0
1T24,7.5,291.0
1T25,7.5,291.0
1T26,7.5,291.0
1T29,7.5,295.0
1T2B,6.0,298.0
1T2C,7.5,291.0
1T2D,7.5,291.0
1T2E,7.5,291.0
1T2F,7.5,291.0
1T2H,7.4,295.0
1T2I,7.2,293.0
1T2J,6.5,277.0
1T2K,6.5,295.0
1T2L,7.0,277.0
1T2O,6.35,300.0
1T2P,6.35,300.0
1T2Q,6.5,293.0
1T2T,6.5,283.0
1T2U,6.7,298.0
1T2V,5.6,298.0
1T2W,6.35,300.0
1T2X,6.1,280.0
1T31,6.5,296.0
1T32,7.0,296.0
1T35,5.5,277.0
1T36,7.4,277.0
1T37,6.0,298.0
1T38,7.0,298.0
1T39,6.0,298.0
1T3A,5.6,298.0
1T3B,6.5,277.0
1T3C,5.6,298.0
1T3D,6.6,293.0
1T3E,6.0,293.0
1T3F,5.0,293.0
1T3H,5.8,277.0
1T3I,8.0,277.15
1T3J,7.7,290.0
1T3M,7.5,295.0
1T3R,6.2,300.0
1T3T,5.6,298.0
1T3U,5.6,291.0
1T3X,8.0,277.0
1T3Y,8.0,277.0
1T3Z,7.5,293.0
1T40,5.0,300.0
1T41,8.0,300.0
1T43,7.5,289.0
1T44,6.5,293.0
1T45,7.0,295.0
1T47,7.4,277.0
1T4A,5.6,291.0
1T4B,7.5,277.0
1T4C,6.5,277.0
1T4E,6.5,277.0
1T4G,7.5,293.0
1T4K,5.5,298.0
1T4Q,7.4,298.0
1T56,6.75,287.0
1T57,7.0,298.0
1T5A,8.0,277.0
1T5B,5.6,298.0
1T5C,7.0,292.0
1T5E,7.0,298.0
1T5I,6.5,298.0
1T5K,5.5,293.0
1T5O,7.5,298.0
1T5R,8.0,285.0
1T5S,6.8,292.0
1T5T,6.8,292.0
1T5X,5.4,277.0
1T5Z,7.5,298.0
1T62,7.0,293.0
1T63,7.5,298.0
1T64,6.7,277.0
1T65,7.5,298.0
1T66,6.2,286.0
1T67,7.6,277.0
1T68,7.5,298.0
1T69,7.6,277.0
1T6A,7.0,294.0
1T6C,6.4,293.0
1T6F,7.5,291.0
1T6G,6.5,277.0
1T6I,8.0,295.0
1T6J,5.6,298.0
1T6K,5.2,298.0
1T6N,5.6,291.0
1T6P,5.6,298.0
1T6Q,8.0,295.0
1T6T,7.0,294.0
1T6U,8.0,295.0
1T6V,6.0,295.0
1T6X,7.5,298.0
1T6Y,7.5,298.0
1T6Z,7.5,298.0
1T71,6.5,298.0
1T72,7.5,298.0
1T73,7.4,293.0
1T74,7.5,293.0
1T76,7.5,293.0
1T79,7.4,293.0
1T7A,6.0,293.0
1T7B,6.5,293.0
1T7C,7.8,298.0
1T7F,7.4,293.0
1T7H,5.0,291.0
1T7I,6.2,280.0
1T7J,6.2,280.0
1T7M,7.5,293.0
1T7Q,7.5,277.0
1T7R,7.4,293.0
1T7S,5.9,295.0
1T7T,7.5,293.0
1T7V,7.5,298.0
1T7W,7.5,298.0
1T7X,7.5,298.0
1T7Y,7.5,298.0
1T7Z,7.5,298.0
1T80,7.5,298.0
1T82,7.5,277.0
1T83,6.0,298.0
1T85,7.4,298.0
1T86,7.4,290.0
1T87,7.4,290.0
1T88,7.4,290.0
1T89,6.0,298.0
1T8A,6.5,277.0
1T8B,7.5,298.0
1T8H,7.5,295.0
1T8I,6.4,289.0
1T8K,7.0,300.0
1T8L,7.8,298.0
1T8M,7.8,298.0
1T8N,7.8,298.0
1T8O,7.8,298.0
1T8P,7.0,291.0
1T8Q,5.6,298.0
1T8R,7.2,291.0
1T8S,5.2,291.0
1T8T,5.5,297.0
1T8U,5.5,297.0
1T8W,7.0,291.0
1T8Y,5.2,291.0
1T8Z,8.0,298.0
1T90,7.8,293.0
1T91,5.5,293.0
1T93,6.5,295.0
1T94,7.75,293.0
1T97,7.5,289.0
1T9A,7.0,290.0
1T9B,7.0,290.0
1T9C,7.0,290.0
1T9D,7.0,290.0
1T9F,7.0,295.0
1T9G,7.5,292.0
1T9H,7.5,291.0
1T9N,5.1,277.0
1T9O,5.0,279.0
1T9Z,5.6,293.0
1TA0,5.6,293.0
1TA2,7.3,298.0
1TA3,7.5,298.0
1TA6,7.3,298.0
1TA8,5.5,286.0
1TA9,7.7,298.0
1TAE,5.5,286.0
1TAU,6.0,295.0
1TAZ,6.5,277.0
1TB0,6.1,277.0
1TB3,6.5,277.0
1TB6,7.4,296.0
1TB7,7.0,288.0
1TBB,7.0,288.0
1TBF,7.5,277.0
1TBT,7.0,277.0
1TBU,5.5,294.0
1TBW,7.6,291.0
1TBX,7.6,277.0
1TC5,6.0,293.0
1TC6,8.0,291.0
1TC8,8.0,298.0
1TCU,5.0,277.0
1TCV,5.0,277.0
1TD0,5.5,295.0
1TD1,5.0,277.0
1TD2,6.0,298.0
1TD5,7.5,298.0
1TD7,6.0,293.0
1TD9,7.0,298.0
1TDG,7.0,293.0
1TDI,8.0,288.0
1TDK,5.0,300.0
1TDL,7.0,293.0
1TDN,5.0,300.0
1TDO,5.0,300.0
1TDQ,6.5,294.0
1TDV,7.0,298.0
1TDW,6.8,277.0
1TDZ,7.0,293.0
1TE0,7.5,293.0
1TE1,7.0,293.0
1TE2,6.2,298.0
1TE3,7.8,277.0
1TE5,7.5,280.0
1TED,7.7,277.0
1TEE,7.7,277.0
1TEJ,6.0,298.0
1TEX,5.2,298.0
1TEZ,8.0,281.0
1TF0,6.0,291.0
1TF2,7.0,298.0
1TF4,5.8,277.0
1TF5,7.0,298.0
1TF6,8.0,291.0
1TF8,5.5,298.0
1TF9,5.5,298.0
1TFF,7.0,288.15
1TFH,7.0,278.0
1TFJ,6.6,280.0
1TFK,6.5,277.0
1TFO,7.0,293.0
1TFV,8.0,298.0
1TFW,7.0,295.0
1TFY,7.0,295.0
1TFZ,7.3,298.0
1TG0,7.0,295.0
1TG1,7.0,298.0
1TG2,6.8,277.0
1TG4,7.0,298.0
1TG5,7.3,298.0
1TG9,7.8,277.0
1TGM,6.0,293.0
1TGR,6.65,289.0
1TGU,7.0,273.0
1TGV,6.2,298.0
1TGY,6.2,298.0
1TGZ,6.5,291.0
1TH0,6.25,277.0
1TH1,7.0,293.0
1TH2,7.0,293.0
1TH3,7.0,293.0
1TH4,7.0,293.0
1TH6,7.0,298.0
1TH7,8.0,295.0
1TH8,7.0,295.5
1TH9,6.0,277.0
1THK,7.8,277.0
1THL,7.2,277.0
1THQ,5.6,298.0
1THZ,7.2,295.0
1TI7,6.5,277.0
1TIK,6.5,291.0
1TIL,5.6,295.5
1TIQ,5.6,277.0
1TIW,5.7,295.0
1TJ0,5.7,295.0
1TJ1,5.7,295.0
1TJ2,5.7,295.0
1TJ3,8.0,291.0
1TJ4,8.0,291.0
1TJ5,8.0,291.0
1TJ6,8.0,291.0
1TJ7,7.0,294.0
1TJ9,7.0,298.0
1TJB,6.5,298.0
1TJG,5.6,293.0
1TJH,5.6,293.0
1TJI,5.6,293.0
1TJJ,7.9,278.0
1TJK,6.0,293.0
1TJL,5.6,293.0
1TJM,5.0,277.0
1TJN,6.8,297.0
1TJO,7.5,293.0
1TJP,7.8,296.0
1TJT,6.5,298.0
1TJU,7.5,298.0
1TJV,7.0,298.0
1TJW,7.0,298.0
1TJX,5.0,277.0
1TK0,7.5,294.0
1TK1,7.5,294.0
1TK3,8.0,293.0
1TK4,7.0,298.0
1TK6,7.5,293.0
1TK8,7.5,294.0
1TK9,6.5,291.0
1TKD,7.5,294.0
1TKF,5.5,298.0
1TKH,5.5,298.0
1TKJ,5.5,298.0
1TKK,7.0,293.0
1TKL,7.5,277.0
1TKO,7.5,293.0
1TKP,7.5,293.0
1TKR,8.0,293.0
1TKS,5.0,293.0
1TKU,6.0,293.0
1TL7,5.6,289.0
1TL8,6.4,289.0
1TLU,8.0,295.4
1TM0,7.0,293.0
1TMI,8.0,295.4
1TMX,7.5,295.0
1TN6,5.2,290.0
1TN7,5.7,290.0
1TN8,5.7,290.0
1TNB,6.3,291.0
1TNO,6.3,291.0
1TNU,6.3,291.0
1TNY,6.3,291.0
1TNZ,6.3,291.0
1TO3,7.4,293.0
1TOE,7.5,294.0
1TOG,7.5,294.0
1TOH,7.9,277.0
1TOI,7.5,294.0
1TOJ,7.5,294.0
1TOK,7.5,294.0
1TOO,7.4,298.0
1TOQ,6.2,295.0
1TOU,7.0,293.0
1TOW,7.0,293.0
1TP0,7.4,298.0
1TP3,6.9,295.0
1TP5,6.9,288.0
1TP7,5.6,295.0
1TP8,6.0,295.0
1TP9,8.0,293.0
1TPX,6.4,291.0
1TPY,6.5,292.0
1TPZ,7.5,293.0
1TQ0,7.9,298.0
1TQ2,6.5,293.0
1TQ3,6.9,295.0
1TQ7,6.5,298.0
1TQ8,5.0,291.0
1TQ9,6.5,277.0
1TQB,6.4,291.0
1TQC,6.4,291.0
1TQD,6.5,293.0
1TQF,7.5,293.0
1TQH,7.5,297.0
1TQJ,6.0,298.0
1TQL,7.0,289.0
1TQN,7.0,298.0
1TQO,6.0,300.0
1TQQ,7.4,291.0
1TQS,7.0,295.0
1TQT,7.0,295.0
1TQV,7.0,295.0
1TQW,7.0,295.0
1TQX,5.0,298.0
1TQY,7.5,295.0
1TR0,7.5,293.0
1TR5,6.0,277.0
1TR7,6.5,291.0
1TR8,7.0,296.0
1TR9,6.1,293.0
1TS0,7.0,293.0
1TS6,7.0,293.0
1TS7,7.0,293.0
1TS8,7.0,293.0
1TS9,7.5,298.0
1TSQ,6.2,298.0
1TSU,6.2,298.0
1TT4,6.5,277.0
1TT6,5.4,287.0
1TT7,6.5,293.0
1TT8,7.0,297.0
1TT9,7.6,298.0
1TTH,5.9,295.0
1TTM,8.0,277.0
1TTO,8.0,278.0
1TTU,5.5,277.0
1TTZ,6.5,293.0
1TU0,6.0,295.0
1TU1,7.5,294.0
1TU3,6.0,293.0
1TU4,6.5,293.0
1TU6,6.5,293.0
1TUE,6.0,277.0
1TUF,8.0,291.0
1TUG,6.0,295.0
1TUK,6.0,298.0
1TUV,5.6,298.0
1TUW,7.5,278.0
1TV2,7.5,277.0
1TV3,7.5,277.0
1TV4,7.5,277.0
1TV7,7.5,298.0
1TV8,7.5,298.0
1TV9,7.5,290.0
1TVA,7.5,290.0
1TVB,6.5,277.0
1TVF,5.6,291.0
1TVH,6.5,277.0
1TVL,7.0,293.0
1TVN,7.5,292.0
1TVO,6.5,293.0
1TVP,7.5,292.0
1TVQ,7.5,298.0
1TVY,6.5,298.0
1TVZ,8.0,295.0
1TW1,6.5,298.0
1TW3,6.0,294.0
1TW4,7.5,298.0
1TW5,6.5,298.0
1TW6,6.5,298.0
1TW7,6.5,295.0
1TW8,5.5,290.0
1TWA,6.0,298.0
1TWB,6.5,293.0
1TWD,7.5,293.0
1TWE,7.4,298.0
1TWH,6.0,298.0
1TWI,8.0,291.0
1TWJ,8.0,291.0
1TWM,7.4,298.0
1TWX,7.3,298.0
1TWY,6.5,293.0
1TX3,5.5,290.0
1TX6,5.59,291.0
1TX9,8.0,298.0
1TXD,6.5,277.0
1TXF,7.5,293.0
1TXG,6.0,282.0
1TXI,6.5,277.0
1TXJ,7.5,298.0
1TXK,6.5,293.0
1TXL,7.2,298.0
1TXN,6.5,293.0
1TXO,6.0,291.0
1TXQ,6.5,298.0
1TXR,8.0,298.0
1TXT,7.5,298.0
1TXU,8.0,277.0
1TXZ,5.0,293.0
1TY0,5.5,291.0
1TY2,5.5,291.0
1TY4,6.5,293.0
1TY8,5.0,293.0
1TY9,7.0,298.0
1TYE,7.0,277.0
1TYG,7.15,293.0
1TYH,5.2,298.0
1TYO,5.6,291.0
1TYQ,7.5,277.0
1TYY,6.1,295.0
1TYZ,7.5,293.0
1TZ2,7.5,293.0
1TZ3,6.1,295.0
1TZ6,6.1,295.0
1TZ8,5.4,287.0
1TZ9,7.5,293.0
1TZF,5.0,277.0
1TZG,5.0,295.0
1TZH,7.5,292.0
1TZI,6.1,292.0
1TZJ,7.5,293.0
1TZK,7.5,293.0
1TZL,6.0,293.0
1TZM,7.5,293.0
1TZP,6.5,293.0
1TZQ,6.0,293.0
1TZS,5.6,293.0
1TZT,6.3,293.0
1TZU,7.4,293.0
1TZV,6.6,277.0
1TZW,7.0,277.0
1TZX,7.9,277.0
1TZY,6.7,277.0
1TZZ,5.5,293.0
1U04,8.0,290.0
1U05,6.5,293.0
1U06,7.2,293.0
1U07,8.0,291.0
1U08,7.0,293.0
1U09,5.6,293.0
1U0A,6.5,293.0
1U0B,7.4,277.0
1U0H,5.6,289.0
1U0K,5.0,298.0
1U0L,8.0,295.0
1U0M,7.0,277.0
1U0N,7.5,277.0
1U0O,6.5,293.0
1U0Q,7.2,293.0
1U0R,5.6,298.0
1U0S,7.5,298.0
1U0T,6.0,298.0
1U0U,7.0,277.0
1U0V,7.5,277.0
1U0W,7.5,277.0
1U0X,7.5,298.0
1U0Z,7.6,291.0
1U10,6.5,293.0
1U11,5.4,293.0
1U12,6.0,298.0
1U13,7.5,293.0
1U14,7.0,298.0
1U15,7.5,293.0
1U16,6.5,293.0
1U17,7.5,295.0
1U18,7.5,295.0
1U19,6.0,283.0
1U1B,5.5,298.0
1U1C,6.2,295.0
1U1D,6.2,295.0
1U1E,6.2,295.0
1U1F,6.2,295.0
1U1G,6.2,298.0
1U1H,6.5,288.0
1U1I,7.0,295.0
1U1J,6.5,288.0
1U1T,6.5,295.0
1U1U,8.0,288.0
1U1V,5.6,292.0
1U1Z,5.5,293.0
1U20,7.68,295.0
1U22,6.5,288.0
1U26,7.5,298.0
1U27,6.0,293.0
1U28,6.5,277.0
1U29,7.0,293.0
1U2D,6.5,277.0
1U2E,8.0,298.0
1U2G,6.5,277.0
1U2J,7.5,293.0
1U2O,7.6,291.0
1U2P,8.0,277.0
1U2Q,5.6,277.0
1U2R,7.2,292.0
1U2S,8.0,293.0
1U2T,8.0,293.0
1U2V,7.5,277.0
1U2W,5.5,296.0
1U2Y,7.5,298.0
1U2Z,7.0,289.0
1U30,7.5,298.0
1U31,6.5,281.0
1U32,8.0,298.0
1U33,7.5,298.0
1U35,6.0,292.0
1U36,6.5,292.0
1U3A,6.5,281.0
1U3F,7.0,293.0
1U3G,7.0,293.0
1U3H,7.5,291.0
1U3I,7.8,293.0
1U3J,6.5,292.0
1U3L,7.0,293.0
1U3P,7.0,293.0
1U3Q,6.0,291.0
1U3R,5.9,291.0
1U3S,5.9,291.0
1U3T,6.0,277.0
1U3U,7.5,277.0
1U3V,7.5,277.0
1U3Y,6.5,292.0
1U3Z,6.5,292.0
1U40,7.0,293.0
1U41,6.5,292.0
1U42,6.5,292.0
1U43,7.0,293.0
1U45,5.9,290.0
1U46,7.5,291.0
1U47,5.8,290.0
1U48,5.8,290.0
1U49,5.8,290.0
1U4B,5.8,290.0
1U4C,5.6,296.0
1U4D,7.5,291.0
1U4E,7.5,277.0
1U4G,8.0,277.0
1U4H,6.0,293.0
1U4N,8.0,298.0
1U4O,7.5,291.0
1U4S,7.5,291.0
1U55,6.0,293.0
1U56,6.5,293.0
1U58,6.5,277.0
1U59,7.0,293.0
1U5A,7.5,291.0
1U5B,5.8,293.0
1U5C,7.5,291.0
1U5D,5.0,298.0
1U5E,7.6,298.0
1U5F,5.5,298.0
1U5G,7.6,298.0
1U5I,7.6,298.0
1U5J,7.0,293.0
1U5K,8.0,300.0
1U5Q,8.0,293.0
1U5R,8.0,293.0
1U5T,7.4,298.0
1U5U,5.7,298.0
1U5W,8.0,298.0
1U5X,5.0,292.0
1U5Y,8.0,292.0
1U61,6.5,294.0
1U63,6.0,295.0
1U67,6.5,273.0
1U68,5.6,289.0
1U69,6.5,298.0
1U6A,5.6,291.0
1U6D,7.5,277.0
1U6E,6.5,293.0
1U6G,8.0,277.0
1U6H,7.5,293.0
1U6I,7.0,277.0
1U6J,7.0,277.0
1U6K,7.0,277.0
1U6L,5.5,293.0
1U6M,5.0,293.0
1U6R,6.5,293.0
1U6S,6.5,293.0
1U6T,8.0,293.0
1U6Z,5.0,293.0
1U70,7.5,298.0
1U71,7.0,298.0
1U72,8.0,298.0
1U74,7.0,298.0
1U75,7.0,298.0
1U77,6.5,298.0
1U78,5.5,293.0
1U79,7.9,295.0
1U7D,5.5,277.0
1U7F,7.5,298.0
1U7G,6.5,298.0
1U7H,6.25,293.0
1U7I,7.0,294.0
1U7L,7.2,298.0
1U7N,7.5,295.0
1U7O,8.0,291.0
1U7P,8.0,291.0
1U7R,7.0,277.0
1U7T,6.0,298.0
1U7U,8.0,293.0
1U7V,7.5,298.0
1U7W,6.6,293.0
1U7X,5.0,277.0
1U7Z,6.6,293.0
1U80,6.6,293.0
1U83,7.0,298.0
1U84,6.0,295.0
1U87,5.6,297.0
1U88,5.6,297.0
1U8A,7.0,298.0
1U8B,6.3,298.0
1U8C,6.0,298.0
1U8E,8.0,293.0
1U8F,7.0,295.0
1U8H,5.6,295.0
1U8I,5.6,295.0
1U8J,5.6,295.0
1U8K,5.6,295.0
1U8L,5.6,295.0
1U8M,5.6,295.0
1U8N,5.6,295.0
1U8O,5.6,295.0
1U8P,5.6,295.0
1U8Q,5.6,295.0
1U8R,7.0,293.0
1U8S,6.0,293.0
1U8T,7.9,277.0
1U8U,6.5,298.0
1U8V,8.0,298.0
1U8W,7.0,298.0
1U8X,8.0,295.0
1U8Y,7.5,291.0
1U8Z,7.5,291.0
1U90,7.5,291.0
1U91,5.6,295.0
1U92,5.6,295.0
1U93,5.6,295.0
1U94,7.5,295.0
1U95,5.6,295.0
1U98,5.4,295.0
1U99,5.6,295.0
1U9C,5.9,293.0
1U9E,6.5,291.0
1U9F,7.5,295.0
1U9H,6.5,295.0
1U9J,6.75,289.0
1U9K,6.0,277.0
1U9L,5.6,293.0
1U9M,7.5,293.0
1U9N,6.5,298.0
1U9O,6.5,298.0
1U9P,7.5,293.0
1U9Q,6.0,291.0
1U9R,6.4,277.0
1U9T,6.0,298.0
1U9U,7.5,293.0
1U9X,8.0,293.0
1U9Z,7.0,293.0
1UA0,5.8,290.0
1UA1,5.8,290.0
1UA2,6.4,277.0
1UA3,8.0,277.0
1UA4,6.5,298.0
1UA5,5.5,295.0
1UA6,7.5,293.0
1UA7,7.2,293.0
1UA8,8.0,293.0
1UAA,8.0,293.0
1UAC,6.6,293.0
1UAD,5.5,298.0
1UAI,6.5,293.0
1UAJ,6.5,295.0
1UAK,6.5,295.0
1UAL,6.5,295.0
1UAM,5.6,295.0
1UAN,7.1,293.0
1UAQ,7.5,295.0
1UAR,7.0,293.0
1UAZ,5.2,280.0
1UB0,5.3,295.0
1UB2,6.3,277.0
1UB3,7.9,295.0
1UB7,7.5,295.0
1UBB,7.0,293.0
1UBC,7.5,293.0
1UBE,7.5,293.0
1UBF,7.5,293.0
1UBG,7.5,293.0
1UBH,7.4,283.0
1UBJ,7.4,283.0
1UBK,7.4,283.0
1UBL,7.4,283.0
1UBM,7.4,283.0
1UBO,7.4,283.0
1UBR,7.4,283.0
1UBT,7.4,283.0
1UBU,7.4,283.0
1UC2,7.5,293.0
1UC3,7.0,283.0
1UC4,8.0,278.0
1UC5,8.0,278.0
1UCA,6.7,293.0
1UCC,6.7,293.0
1UCD,6.1,293.0
1UCF,7.5,293.0
1UCG,7.0,293.0
1UCH,6.7,277.0
1UCI,7.0,293.0
1UCJ,7.0,293.0
1UCK,7.0,293.0
1UCN,7.5,291.0
1UCQ,5.2,278.0
1UCR,5.3,293.0
1UCS,7.5,298.0
1UCT,6.0,291.0
1UCX,5.5,281.0
1UD0,7.9,298.0
1UD1,5.5,281.0
1UD2,6.8,293.0
1UD3,6.5,293.0
1UD4,6.4,293.0
1UD5,6.8,293.0
1UD6,6.8,293.0
1UD8,6.7,293.0
1UD9,6.0,293.0
1UDD,5.5,293.0
1UDE,5.0,291.0
1UDN,5.0,293.0
1UDO,5.0,293.0
1UDQ,5.0,293.0
1UDS,5.0,293.0
1UDT,7.5,277.0
1UDU,7.5,277.0
1UDV,6.5,298.0
1UDW,7.0,293.0
1UDY,7.0,293.0
1UDZ,7.0,293.0
1UE0,7.0,293.0
1UE1,7.4,298.0
1UE5,7.4,298.0
1UE6,7.4,298.0
1UE7,7.4,298.0
1UEB,7.6,289.0
1UEC,5.4,293.0
1UED,7.5,298.0
1UEF,6.5,291.0
1UEG,5.5,298.0
1UEH,6.5,298.0
1UEI,7.0,293.0
1UEJ,7.0,293.0
1UER,5.8,293.0
1UES,5.8,293.0
1UET,7.8,293.0
1UEU,7.8,293.0
1UEV,7.8,293.0
1UEX,7.8,283.0
1UF2,6.0,293.0
1UF3,7.5,293.0
1UF9,7.8,293.0
1UFA,7.5,293.0
1UFB,8.0,293.0
1UFH,8.0,295.0
1UFJ,6.8,277.0
1UFK,6.8,293.0
1UFL,7.5,289.0
1UFP,6.8,277.0
1UFQ,6.9,293.0
1UFU,5.0,298.0
1UFV,8.0,295.0
1UFY,7.0,291.0
1UG3,6.5,277.0
1UG4,7.0,291.0
1UG6,7.4,295.0
1UGM,5.5,293.0
1UGP,7.5,278.0
1UGQ,7.5,278.0
1UGR,7.5,278.0
1UGS,7.5,278.0
1UGU,6.5,293.0
1UGW,7.3,293.0
1UGX,7.3,293.0
1UGY,7.3,293.0
1UH0,7.3,293.0
1UH1,7.3,293.0
1UH2,6.5,293.0
1UH3,6.5,293.0
1UH4,6.5,293.0
1UH5,5.6,298.0
1UH8,8.0,298.0
1UH9,7.0,298.0
1UHB,6.7,293.0
1UHD,7.5,297.0
1UHE,7.5,297.0
1UHH,7.1,293.0
